http://dbpedia.org/ontology/Person;;;How tall is <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?height WHERE { <A> dbo:height ?height };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:height ?height };14
;http://dbpedia.org/ontology/Artwork;;Which <A> exhibits The <B> by Munch?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <B> <A> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?b ?a ?uri };15
;;;Is <A> married?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <A> dbo:spouse ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:spouse ?uri };17
;;;Who discovered <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> SELECT DISTINCT ?uri WHERE { <h<B>_(dwarf_planet)> <A> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> select distinct ?a,?b where { <h?b_(dwarf_planet)> ?a ?uri };18
;http://dbpedia.org/ontology/Bridge;;Which river does the <B> <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <B> <A>es ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?b ?aes ?uri };19
;http://dbpedia.org/ontology/Place;;Who is the <A> of <B>'s ice hockey team?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?x dbo:city <B> ; dbo:league res:Turkish_Ice_Hockey_First_League ; <A> ?uri }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?x dbo:city ?b ; dbo:league res:Turkish_Ice_Hockey_First_League ; ?a ?uri }";22
;;http://dbpedia.org/ontology/Country;Who is the <A> of the <B> of <C>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <C> <B> ?x . ?x <A> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b,?c where { ?c ?b ?x . ?x ?a ?uri };23
http://dbpedia.org/ontology/Person;;;Which <B>s did <A> win?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> <B> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a ?b ?uri };24
http://dbpedia.org/ontology/Film;;;How much did the <A> cost?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?n WHERE { <A> dbo:budget ?n };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:budget ?n };25
http://dbpedia.org/ontology/Person;;;Do <A> and <B> have the same parents?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <h<B>,_Duke_of_Cambridge> dbo:parent ?x . <A> dbo:parent ?x };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { <h?b,_Duke_of_Cambridge> dbo:parent ?x . ?a dbo:parent ?x };26
http://dbpedia.org/ontology/Place;;;How many languages are spoken in <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT (COUNT(DISTINCT ?x) AS ?c) WHERE { <A> dbo:language ?x };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:language ?x };27
http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/Person;;In which films did <A> as well as <B> play?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; dbo:starring <A> ; dbo:starring <B> }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?uri rdf:type dbo:Film ; dbo:starring ?a ; dbo:starring ?b }";28
http://dbpedia.org/ontology/Place;;;In which country does the <A> start?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:sourceCountry ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:sourceCountry ?uri };29
http://dbpedia.org/ontology/Person;;;In which year was <A> born?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:birthYear ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:birthYear ?uri };30
http://dbpedia.org/ontology/Person;;;Is <A> a democrat?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <A> dbo:party <http://dbpedia.org/resource/Democratic_Party_(United_States)> };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:party <http://dbpedia.org/resource/Democratic_Party_(United_States)> };31
http://dbpedia.org/ontology/Person;;;Where was <A> born?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:birthPlace ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:birthPlace ?uri };32
http://dbpedia.org/ontology/Person;;;How often did <A> marry?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { <A> dbo:spouse ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:spouse ?uri };33
;;;Who was the <A> to climb Mount Everest?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { res:Mount_Everest <A>AscentPerson ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { res:Mount_Everest ?aAscentPerson ?uri };34
http://dbpedia.org/ontology/Place;;;How many people live in <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:populationTotal ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:populationTotal ?uri };35
;;;What is the <A> of the Houses of Parliament?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT ?uri WHERE { res:Palace_of_Westminster <A> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { res:Palace_of_Westminster ?a ?uri };36
http://dbpedia.org/ontology/Place;;;In which <B> is the <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> <B> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a ?b ?uri };37
http://dbpedia.org/ontology/Person;;;What was the last movie with <A>?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; dbo:starring <A> ; dbo:releaseDate ?date } ORDER BY DESC(?date) LIMIT 1";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?uri rdf:type dbo:Film ; dbo:starring ?a ; dbo:releaseDate ?date }";38
http://dbpedia.org/ontology/Place;;;What is the highest mountain in <A>?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Mountain ; dbo:locatedInArea <A> ; dbo:elevation ?elevation } ORDER BY DESC(?elevation) LIMIT 1";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?uri rdf:type dbo:Mountain ; dbo:locatedInArea ?a ; dbo:elevation ?elevation }";39
http://dbpedia.org/ontology/Person;;;Is <A> still alive?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { OPTIONAL { <A> dbo:deathDate ?date } FILTER ( ! bound(?date) ) };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { OPTIONAL { ?a dbo:deathDate ?date } FILTER ( ! bound(?date) ) };40
http://dbpedia.org/ontology/TelevisionShow;;;Who created <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:creator ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:creator ?uri };41
http://dbpedia.org/ontology/Place;;;What is the official language of <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:officialLanguage ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:officialLanguage ?uri };42
;http://dbpedia.org/ontology/Single;;Who wrote the song <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <B> <A>r ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?b ?ar ?uri };43
;;http://dbpedia.org/ontology/Person;Give me all actors <A> in movies <B>ed by <C>.;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?x <B>or <C> ; <A> ?uri }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b,?c where { ?x ?bor ?c ; ?a ?uri }";44
http://dbpedia.org/ontology/Person;;;Does <A> play for <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <A> dbo:team <h<B>_C.F.> };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a dbo:team <h?b_C.F.> };47
http://dbpedia.org/ontology/Event;http://dbpedia.org/ontology/Event;;Was the <A> earlier than the <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <A> dbo:date ?x . <B> dbo:date ?y FILTER ( ?x < ?y ) };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a dbo:date ?x . ?b dbo:date ?y FILTER ( ?x < ?y ) };49
http://dbpedia.org/ontology/Place;;;When did the <A> dissolve?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?date WHERE { <A> dbo:dissolutionDate ?date };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:dissolutionDate ?date };51
http://dbpedia.org/ontology/Person;;;Did <A> attend a university?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { <A> dbo:almaMater ?x . ?x rdf:type dbo:University };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:almaMater ?x . ?x rdf:type dbo:University };53
http://dbpedia.org/ontology/Place;;;What country is <A> in?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { <A> dbo:locatedInArea ?uri . ?uri rdf:type dbo:Country };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:locatedInArea ?uri . ?uri rdf:type dbo:Country };54
http://dbpedia.org/ontology/Place;;;What is the largest city in <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:largestCity ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:largestCity ?uri };55
http://dbpedia.org/ontology/Company;;;Give me all launch pads operated by <A>.;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:LaunchPad ; dbo:operator <A> }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?uri rdf:type dbo:LaunchPad ; dbo:operator ?a }";56
http://dbpedia.org/ontology/Place;;;Who is the mayor of <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:leaderName ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:leaderName ?uri };57
http://dbpedia.org/ontology/TelevisionShow;;;List all episodes of the first season of the HBO television series The <A>.;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:series <A> ; dbo:seasonNumber 1 }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?uri dbo:series ?a ; dbo:seasonNumber 1 }";58
http://dbpedia.org/ontology/ComicsCharacter;;;Who created <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> <B> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a ?b ?uri };59
http://dbpedia.org/ontology/Agent;;;Who played <A> in Breaking Bad?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:portrayer ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:portrayer ?uri };60
http://dbpedia.org/ontology/Person;;;In which programming language is <A> written?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:programmingLanguage ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:programmingLanguage ?uri };61
http://dbpedia.org/ontology/Magazine;;;Who is the <B> of <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> <B> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a ?b ?uri };63
http://dbpedia.org/ontology/Place;;;How many people live in the <B> of <A>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { <A> <B> ?x . ?x dbo:populationTotal ?num };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a ?b ?x . ?x dbo:populationTotal ?num };64
http://dbpedia.org/ontology/Place;;;Which electronics companies were founded in <A>?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Company ; dbo:industry res:Electronics ; dbo:foundationPlace <A> }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?uri rdf:type dbo:Company ; dbo:industry res:Electronics ; dbo:foundationPlace ?a }";65
;http://dbpedia.org/ontology/Company;;Give me all video games <A>ed by <B>.;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:VideoGame ; <A>er <B> }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?uri rdf:type dbo:VideoGame ; ?aer ?b }";66
http://dbpedia.org/ontology/Company;;;How many <A> stores are there?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?number WHERE { <A> dbo:numberOfLocations ?number };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:numberOfLocations ?number };67
;http://dbpedia.org/ontology/Place;;What is the <A> of <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <B> <A> ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?b ?a ?uri };68
http://dbpedia.org/ontology/Person;;;Was the wife of president <A> called Mary?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#> ASK WHERE { <A> dbo:spouse ?spouse . ?spouse rdfs:label ?name FILTER regex(?name, ""Mary"") }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:spouse ?spouse . ?spouse rdfs:label ?name FILTER regex(?name, ""Mary"") }";70
;http://dbpedia.org/ontology/Person;;Give me all movies <A>ed by <B>.;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; <A>or <B> }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?uri rdf:type dbo:Film ; ?aor ?b }";71
http://dbpedia.org/ontology/Person;;;Which of <A>'s films had the highest budget?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:director <A> ; dbo:budget ?b } ORDER BY ?b OFFSET 0 LIMIT 1";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?uri dbo:director ?a ; dbo:budget ?b }";72
http://dbpedia.org/ontology/TelevisionShow;http://dbpedia.org/ontology/TelevisionShow;;Does <A> have more episodes than <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <A> dbo:numberOfEpisodes ?x . <B> dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a dbo:numberOfEpisodes ?x . ?b dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) };73
http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/Person;;Was <A> born in the <B>?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <A> dbo:birthPlace ?city . ?city dbo:country <B> };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a dbo:birthPlace ?city . ?city dbo:country ?b };74
http://dbpedia.org/ontology/Person;;;Give me the grandchildren of <A>.;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:child ?child . ?child dbo:child ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:child ?child . ?child dbo:child ?uri };75
;http://dbpedia.org/ontology/Person;http://dbpedia.org/ontology/Person;Which movies <A> <B> were directed by <C>?;"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Film ; <A> <B> ; dbo:director <C> }";"PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b,?c where { ?uri rdf:type dbo:Film ; ?a ?b ; dbo:director ?c }";76
http://dbpedia.org/ontology/Agent;;;Which country does the <B> of <A> come from?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> <B> ?x . ?x dbo:nationality ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a,?b where { ?a ?b ?x . ?x dbo:nationality ?uri };77
http://dbpedia.org/ontology/Place;;;What form of government does <A> have?;PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { <A> dbo:governmentType ?uri };PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> select distinct ?a where { ?a dbo:governmentType ?uri };78
